u_brthyr,age_5,sc1714,ws1_2012,ws1_2032,ws1_2034,ws1_2036,ws1_2038,ws1cal01,ws1cal02,ws1cal03,ws1cal04,ws1imp04,ws2cal01,ws2cal02,ws2cal03,ws2cal04,ws2imp04,ws1_2024,vetstat,ws1_2028,ws1impo5,ws2impo5,ws1_wks4,ws1_wks3,ws1_wks2,ws1_wks1,fnlwgt_5,u_brthmn,rsncode,ws1_2026,agric1,trans1,trade1,finins1,service1,public1,profes1,manage1,cleric1,labor1,other1,educ,nrace,nmar,health,srvperd,nvstat,kwage,mhrs4,w4,mhrs3,w3,mhrs2,w2,mhrs1,w1,agesq,edsq,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12
1945,38,1,1,3169,2898,2898,2950,,,,,,,,,,,50,1,18.110001,,,4,5,4,4,41322584,5,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,18.110001,200,15.845,250,11.592,200,14.49,200,14.75,1444,169,0,0,0,0,1,0,0,0,0,0,0,0
1952,31,1,1,3600,3600,3600,2400,,,,,,,,,,,60,2,15.3,,,4,5,4,4,35918121,8,0,1,0,0,0,0,1,0,0,1,0,0,0,15,0,0,0,,0,15.3,240,15,300,12,240,15,240,10,961,225,0,0,0,0,0,0,0,1,0,0,0,0
1944,39,1,4,2400,2400,2400,2400,,,,,,,,,,,40,2,,,,4,5,4,4,47189018,3,1,2,0,0,0,0,0,1,1,0,0,0,0,16,1,1,0,,0,15,160,15,200,12,160,15,160,15,1521,256,0,0,1,0,0,0,0,0,0,0,0,0
1954,29,,,,,,,,,,,,,,,,,,1,,,,,,,,53690595,1,999,,,,,,,,,,,,,13,0,0,1,1,1,,,,,,,,,,841,169,1,0,0,0,0,0,0,0,0,0,0,0
1943,40,2,,,,,,,,,,,,,,,,,2,,,,,,,,43428603,10,999,,,,,,,,,,,,,14,0,0,0,,0,,,,,,,,,,1600,196,0,0,0,0,0,0,0,0,0,1,0,0
1944,39,1,1,900,1125,900,900,,1,,,,,,,,,48,2,3.7,,,4,5,4,4,41322584,5,1,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,,0,3.7,192,4.6875,240,4.6875,192,4.6875,192,4.6875,1521,36,0,0,0,0,1,0,0,0,0,0,0,0
1950,34,,,,,,,,,,,,,,,,,,2,,,,,,,,36219487,1,1,,,,,,,,,,,,,16,0,0,0,,0,,,,,,,,,,1156,256,1,0,0,0,0,0,0,0,0,0,0,0
1949,34,1,1,800,800,800,800,,,,,,,,,,,37,2,5,,,4,5,4,4,43931972,1,0,1,0,0,0,0,1,0,0,0,1,0,0,18,1,0,0,,0,5,148,5.4054055,185,4.3243241,148,5.4054055,148,5.4054055,1156,324,1,0,0,0,0,0,0,0,0,0,0,0
1951,32,2,,,,,,,,,,,,,,,,,2,,,,,,,,42106784,7,0,,,,,,,,,,,,,16,0,0,0,,0,,,,,,,,,,1024,256,0,0,0,0,0,0,1,0,0,0,0,0
1943,41,2,,,,,,,,,,,,,,,,,2,,,,,,,,47464874,1,999,,,,,,,,,,,,,12,0,1,0,,0,,,,,,,,,,1681,144,1,0,0,0,0,0,0,0,0,0,0,0
1954,29,1,1,2100,2400,2100,2100,,,,,,,,,,,80,2,,,,4,5,4,4,60144044,8,999,2,0,1,0,0,0,0,0,0,0,1,0,13,0,0,1,,0,6.5625,320,6.5625,400,6,320,6.5625,320,6.5625,841,169,0,0,0,0,0,0,0,1,0,0,0,0
1947,36,1,1,6616,8270,6616,6616,1,1,1,1,,,,,,,50,2,,,,4,5,4,4,50316301,11,1,2,0,0,0,1,0,0,0,0,1,0,0,16,0,1,0,,0,33.080002,200,33.080002,250,33.080002,200,33.080002,200,33.080002,1296,256,0,0,0,0,0,0,0,0,0,0,1,0
1953,30,3,1,1250,2600,2600,2600,,,,,,,,,,,40,2,,,,4,5,4,4,37550763,4,0,2,0,0,0,1,0,0,1,0,0,0,0,18,0,0,0,,0,7.8125,160,7.8125,200,13,160,16.25,160,16.25,900,324,0,0,0,1,0,0,0,0,0,0,0,0
1952,31,1,1,1300,1040,1040,1200,,,,,,,,,,,40,1,4.5,1,,4,5,4,4,56706013,7,0,1,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1,1,4.5,160,8.125,200,5.1999998,160,6.5,160,7.5,961,144,0,0,0,0,0,0,1,0,0,0,0,0
1950,33,1,2,2000,2000,2000,2000,,,,,,,,,,,40,2,,,,4,5,4,4,63370952,12,1,2,0,0,0,0,0,1,1,0,0,0,0,16,1,1,0,,0,12.5,160,12.5,200,10,160,12.5,160,12.5,1089,256,0,0,0,0,0,0,0,0,0,0,0,1
1950,33,1,5,2400,1920,2400,1920,,,,,,,,,,,40,2,12,,,4,5,4,4,93055821,5,0,1,0,0,0,0,0,1,1,0,0,0,0,16,1,1,0,,0,12,160,15,200,9.6000004,160,15,160,12,1089,256,0,0,0,0,1,0,0,0,0,0,0,0
1944,39,1,1,2200,2200,2750,3057,,,,,,,,,,,40,1,,,,4,5,4,4,50316301,2,1,2,0,0,0,0,0,0,1,0,0,0,0,13,0,1,1,1,1,13.75,160,13.75,200,11,160,17.1875,160,19.106251,1521,169,0,1,0,0,0,0,0,0,0,0,0,0
1943,40,1,5,2761,2761,2761,2761,,,,,,,,,,,60,1,,,,4,5,4,4,38063124,11,999,2,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,0,0,11.504167,240,11.504167,300,9.2033329,240,11.504167,240,11.504167,1600,196,0,0,0,0,0,0,0,0,0,0,1,0
1954,29,,,,,,,,,,,,,,,,,,1,,,,,,,,51938309,7,999,,,,,,,,,,,,,14,0,1,0,1,1,,,,,,,,,,841,196,0,0,0,0,0,0,1,0,0,0,0,0
1948,35,2,,,,,,,,,,,,,,,,,2,,,,,,,,54123908,6,1,,,,,,,,,,,,,12,0,0,0,,0,,,,,,,,,,1225,144,0,0,0,0,0,1,0,0,0,0,0,0
1954,29,,,,,,,,,,,,,,,,,,2,,,,,,,,38852198,8,999,,,,,,,,,,,,,18,1,0,0,,0,,,,,,,,,,841,324,0,0,0,0,0,0,0,1,0,0,0,0
1950,33,1,1,1700,2125,1700,1700,,1,,,,,,,,,40,2,15,,,4,5,4,4,42491480,10,0,1,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,,0,15,160,10.625,200,10.625,160,10.625,160,10.625,1089,256,0,0,0,0,0,0,0,0,0,1,0,0
1950,33,1,1,2500,2500,2500,2500,,,,,,,,,,,40,1,12.45,,,4,5,4,4,36265680,2,0,1,0,1,0,0,0,0,0,0,0,1,0,14,0,0,0,1,1,12.45,160,15.625,200,12.5,160,15.625,160,15.625,1089,196,0,1,0,0,0,0,0,0,0,0,0,0
1943,40,3,4,1800,1800,1800,1800,,,,,,,,,,,40,1,,,,4,5,4,4,38539373,6,999,2,0,0,0,0,1,0,1,0,0,0,0,16,1,0,0,1,1,11.25,160,11.25,200,9,160,11.25,160,11.25,1600,256,0,0,0,0,0,1,0,0,0,0,0,0
1947,36,1,1,1050,1050,1050,1050,,,,,,,,,,,50,2,6.5,,,4,5,4,4,41359672,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.5,200,5.25,250,4.1999998,200,5.25,200,5.25,1296,0,0,0,0,0,0,0,0,0,1,0,0,0
1953,30,1,1,1280,1600,1280,1280,,,,,,,,,,,40,2,,,,4,5,4,4,41623737,6,0,2,0,1,0,0,0,0,0,0,0,1,0,14,0,1,0,,0,8,160,8,200,8,160,8,160,8,900,196,0,0,0,0,0,1,0,0,0,0,0,0
1953,30,1,4,640,800,640,640,1,1,1,1,,,,,,,40,2,4,1,,4,5,4,4,57032791,10,0,1,0,1,0,0,0,0,0,0,0,1,0,12,1,0,0,,0,4,160,4,200,4,160,4,160,4,900,144,0,0,0,0,0,0,0,0,0,1,0,0
1947,36,2,,,,,,,,,,,,,,,,,1,,,,,,,,63257522,3,0,,,,,,,,,,,,,14,0,0,0,1,1,,,,,,,,,,1296,196,0,0,1,0,0,0,0,0,0,0,0,0
1948,35,1,1,2000,1500,1500,1500,,,,,,,,,,,60,1,,,,4,5,4,4,54131926,6,1,2,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,1,1,8.333333,240,8.333333,300,5,240,6.25,240,6.25,1225,196,0,0,0,0,0,1,0,0,0,0,0,0
1949,34,1,1,960,1200,960,960,,1,,,,,,,,,40,2,6,,,4,5,4,4,46128570,5,1,1,0,0,1,0,0,0,0,0,1,0,0,16,0,0,0,,0,6,160,6,200,6,160,6,160,6,1156,256,0,0,0,0,1,0,0,0,0,0,0,0
1954,29,1,1,1040,1040,1040,1040,,,,,,,,,,,40,2,6.5,,,4,5,4,4,42509972,2,999,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,,0,6.5,160,6.5,200,5.1999998,160,6.5,160,6.5,841,36,0,1,0,0,0,0,0,0,0,0,0,0
1949,34,1,4,1604,1604,1604,1604,,,,,,,,,,,40,1,9.2600002,,,4,5,4,4,55256176,2,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,1,1,9.2600002,160,10.025,200,8.0200005,160,10.025,160,10.025,1156,169,0,1,0,0,0,0,0,0,0,0,0,0
1945,38,1,1,3000,3300,3000,3000,,,,,,,,,,,40,1,,,,4,5,4,4,37061341,11,0,2,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,18.75,160,18.75,200,16.5,160,18.75,160,18.75,1444,225,0,0,0,0,0,0,0,0,0,0,1,0
1953,30,1,1,1530,1530,1530,1530,,,,,,1,,,,,58,2,,,,4,5,4,4,40315856,12,0,2,0,0,0,0,1,0,0,0,0,0,1,10,0,1,0,,0,6.5948277,232,6.5948277,290,5.2758622,232,6.5948277,232,6.5948277,900,100,0,0,0,0,0,0,0,0,0,0,0,1
1946,37,1,4,3000,2500,2500,2500,,,,,,,,,,,56,1,8,,,4,5,4,4,58464102,3,0,1,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,1,1,8,224,13.392858,280,8.9285717,224,11.160714,224,11.160714,1369,196,0,0,1,0,0,0,0,0,0,0,0,0
1943,41,1,1,3365,3365,3365,3365,,,,,,,,,,,55,1,,,,4,5,4,4,60474560,1,999,2,0,0,0,1,0,0,1,0,0,0,0,16,0,0,0,0,0,15.295455,220,15.295455,275,12.236363,220,15.295455,220,15.295455,1681,256,1,0,0,0,0,0,0,0,0,0,0,0
1946,37,1,1,2500,2000,2000,2500,,,,,,,,,,,40,1,,,,4,5,4,4,41729880,12,1,2,0,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0,15.625,160,15.625,200,10,160,12.5,160,15.625,1369,324,0,0,0,0,0,0,0,0,0,0,0,1
1949,34,1,4,3000,3000,3000,3000,,,,,,,,,,,40,2,17.5,,,4,5,4,4,45204657,11,1,1,0,0,0,0,1,0,1,0,0,0,0,18,1,1,0,,0,17.5,160,18.75,200,15,160,18.75,160,18.75,1156,324,0,0,0,0,0,0,0,0,0,0,1,0
1951,32,1,1,2550,2550,2550,2550,,,,,,,,,,,50,2,,,,4,5,4,4,61142431,5,0,2,0,0,0,0,0,0,1,0,0,0,0,16,1,1,0,,0,12.75,200,12.75,250,10.2,200,12.75,200,12.75,1024,256,0,0,0,0,1,0,0,0,0,0,0,0
1949,34,1,1,1800,1630,800,1600,,,,,,,,,,,40,2,10,,,4,5,4,4,42491480,11,1,1,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,,0,10,160,11.25,200,8.1499996,160,5,160,10,1156,121,0,0,0,0,0,0,0,0,0,0,1,0
1949,34,1,1,6000,6000,6000,6000,,,,,,,,,,,40,2,,,,4,5,4,4,40602970,12,1,2,0,0,1,0,0,0,1,0,0,0,0,16,0,0,0,,0,37.5,160,37.5,200,30,160,37.5,160,37.5,1156,256,0,0,0,0,0,0,0,0,0,0,0,1
1944,39,2,,,,,,,,,,,,,,,,,2,,,,,,,,46780561,10,1,,,,,,,,,,,,,13,0,1,1,,0,,,,,,,,,,1521,169,0,0,0,0,0,0,0,0,0,1,0,0
1954,29,1,1,,268,268,,,,,,,,,,,,40,2,3.3499999,,,,3,2,,41113809,12,999,1,0,0,1,0,0,0,0,0,0,0,1,9,0,1,0,,0,3.3499999,,,120,2.2333333,80,3.3499999,,,841,81,0,0,0,0,0,0,0,0,0,0,0,1
1954,29,1,1,2891,2313,2313,2891,,,,,,,,,,,45,2,13.07,,,4,5,4,4,36262051,9,999,1,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,,0,13.07,180,16.061111,225,10.28,180,12.85,180,16.061111,841,144,0,0,0,0,0,0,0,0,1,0,0,0
1948,35,3,4,2200,2200,2200,2200,,,,,,,,,,,40,2,,,,4,5,4,4,41322584,3,1,2,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,,0,13.75,160,13.75,200,11,160,13.75,160,13.75,1225,289,0,0,1,0,0,0,0,0,0,0,0,0
1952,31,1,1,763,954,763,763,1,1,1,1,,,,,,,43,2,,,,4,5,4,4,43042172,11,0,2,0,0,1,0,0,0,0,0,1,0,0,12,0,1,0,,0,4.4360466,172,4.4360466,215,4.4372091,172,4.4360466,172,4.4360466,961,144,0,0,0,0,0,0,0,0,0,0,1,0
1949,34,2,,,,,,,,,,,,,,,,,2,,,,,,,,55483593,4,1,,,,,,,,,,,,,16,0,1,0,,0,,,,,,,,,,1156,256,0,0,0,1,0,0,0,0,0,0,0,0
1944,39,2,,,,,,,,,,,,,,,,,2,,,,,,,,38376430,3,1,,,,,,,,,,,,,15,0,0,0,,0,,,,,,,,,,1521,225,0,0,1,0,0,0,0,0,0,0,0,0
1953,30,1,1,1304,1304,1264,1304,,,,,,,,,,,40,1,6.8899999,,,4,5,4,4,64133276,5,0,1,0,0,0,0,1,0,0,0,0,0,1,12,1,1,0,0,0,6.8899999,160,8.1499996,200,6.52,160,7.9000001,160,8.1499996,900,144,0,0,0,0,1,0,0,0,0,0,0,0
1954,29,1,1,1409,1409,1269,1409,,,,,,,,,,,40,2,8.8100004,,,4,5,4,4,52964990,7,999,1,0,0,0,0,1,0,0,0,0,0,1,11,1,1,0,,0,8.8100004,160,8.8062496,200,7.0450001,160,7.9312501,160,8.8062496,841,121,0,0,0,0,0,0,1,0,0,0,0,0
1954,29,1,1,1000,873,873,873,,,,,,,,,,,40,2,8.1199999,,,4,5,4,4,41028549,12,999,1,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,,0,8.1199999,160,6.25,200,4.3649998,160,5.4562502,160,5.4562502,841,121,0,0,0,0,0,0,0,0,0,0,0,1
1950,33,1,1,1840,1840,1840,2760,,,,,,,,,,,40,2,11.5,,,4,5,4,4,42847997,3,0,1,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,,0,11.5,160,11.5,200,9.1999998,160,11.5,160,17.25,1089,196,0,0,1,0,0,0,0,0,0,0,0,0
1943,40,1,1,2500,2500,2500,2500,,,,,,,,,,,49,2,,,,4,5,4,4,45004948,10,999,2,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,,0,12.755102,196,12.755102,245,10.204082,196,12.755102,196,12.755102,1600,256,0,0,0,0,0,0,0,0,0,1,0,0
1947,36,1,1,2000,1600,1600,2000,,,,,,,,,,,40,2,,,,4,5,4,4,43615534,9,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,,0,12.5,160,12.5,200,8,160,10,160,12.5,1296,256,0,0,0,0,0,0,0,0,1,0,0,0
1954,29,1,1,1800,2250,1800,1800,,1,,,,,,,,,40,2,11.2,,,4,5,4,4,38105883,1,999,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,11.2,160,11.25,200,11.25,160,11.25,160,11.25,841,144,1,0,0,0,0,0,0,0,0,0,0,0
1949,34,1,1,2850,2500,2700,2800,,,,,,,,,,,40,2,,,,4,5,4,4,56525953,2,1,2,0,1,0,0,0,0,0,0,1,0,0,12,1,1,0,,0,17.8125,160,17.8125,200,12.5,160,16.875,160,17.5,1156,144,0,1,0,0,0,0,0,0,0,0,0,0
1949,34,1,1,2950,2950,2950,2950,,,,,,,,,,,40,2,,,,4,5,4,4,40785082,10,1,2,0,0,0,0,1,0,0,1,0,0,0,16,0,1,0,,0,18.4375,160,18.4375,200,14.75,160,18.4375,160,18.4375,1156,256,0,0,0,0,0,0,0,0,0,1,0,0
1949,34,1,1,2625,2100,2100,2625,,,,,,,,,,,42,2,12.5,,,4,5,4,4,40785082,5,0,1,0,0,0,0,1,0,1,0,0,0,0,15,0,1,0,,0,12.5,168,15.625,210,10,168,12.5,168,15.625,1156,225,0,0,0,0,1,0,0,0,0,0,0,0
1946,37,1,1,1397,1746,1397,1397,,1,,,,,,,,,28,2,12.02,,,4,5,4,4,37733889,9,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,,0,12.02,112,12.473214,140,12.471429,112,12.473214,112,12.473214,1369,36,0,0,0,0,0,0,0,0,1,0,0,0
1947,36,1,1,2560,3200,2560,2560,,,,,,,,,,,40,1,16,,,4,5,4,4,42853051,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,1,16,160,16,200,16,160,16,160,16,1296,144,0,1,0,0,0,0,0,0,0,0,0,0
1948,35,2,,,,,,,,,,,,,,,,,2,,,,,,,,44400982,12,0,,,,,,,,,,,,,18,0,1,0,,0,,,,,,,,,,1225,324,0,0,0,0,0,0,0,0,0,0,0,1
1943,40,1,4,2840,2840,2840,2840,,,,,,,,,,,40,2,,,,4,5,4,4,43428603,4,999,2,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,,0,17.75,160,17.75,200,14.2,160,17.75,160,17.75,1600,256,0,0,0,1,0,0,0,0,0,0,0,0
1950,33,1,1,3833,3833,1917,,,,,,,,,,,,40,2,,,,4,5,3,,37744467,9,0,2,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,,0,23.956249,160,23.956249,200,19.165001,120,15.975,,,1089,324,0,0,0,0,0,0,0,0,1,0,0,0
1945,39,1,1,,,,600,,,,,,,,,,,60,2,6.5,,,,,,2,60629439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,0,6.5,,,,,,,120,5,1521,49,1,0,0,0,0,0,0,0,0,0,0,0
1950,33,1,1,6200,5000,5000,5000,,,,,,,,,,,60,2,,,,4,5,4,4,40602970,8,0,2,0,0,1,0,0,0,1,0,0,0,0,16,0,0,0,,0,25.833334,240,25.833334,300,16.666666,240,20.833334,240,20.833334,1089,256,0,0,0,0,0,0,0,1,0,0,0,0
1948,35,1,1,1766,1472,1472,1840,,,,,,,,,,,40,1,9.1999998,,,4,5,4,4,59040353,6,0,1,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,1,1,9.1999998,160,11.0375,200,7.3600001,160,9.1999998,160,11.5,1225,169,0,0,0,0,0,1,0,0,0,0,0,0
1946,37,1,1,3750,3750,3750,3750,,,,,,,,,,,50,2,,,,4,5,4,4,43423733,5,1,2,0,1,0,0,0,0,1,0,0,0,0,17,0,0,0,,0,18.75,200,18.75,250,15,200,18.75,200,18.75,1369,289,0,0,0,0,1,0,0,0,0,0,0,0
1949,34,1,1,1645,1956,1316,1645,,,,,,,,,,,40,2,8.2299995,,,4,5,4,4,65772105,9,1,1,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,,0,8.2299995,160,10.28125,200,9.7799997,160,8.2250004,160,10.28125,1156,81,0,0,0,0,0,0,0,0,1,0,0,0
1952,31,1,1,140,560,280,,,,,,,,,,,,40,2,7,,,4,5,1,,43795410,12,0,1,0,0,1,0,0,0,0,0,0,1,0,14,0,1,0,,0,7,160,.875,200,2.8,40,7,,,961,196,0,0,0,0,0,0,0,0,0,0,0,1
1954,29,2,,,,,,,,,,,,,,,,,2,,,,,,,,57996042,1,999,,,,,,,,,,,,,18,0,0,0,,0,,,,,,,,,,841,324,1,0,0,0,0,0,0,0,0,0,0,0
1947,36,1,1,2400,2400,2400,2400,,,,,,,,,,,60,1,10.16,,,4,5,4,4,61183364,9,0,1,0,0,0,0,1,0,0,1,0,0,0,15,0,0,0,1,1,10.16,240,10,300,8,240,10,240,10,1296,225,0,0,0,0,0,0,0,0,1,0,0,0
1945,38,1,1,,4000,4000,4000,,,,,,,,,,,55,2,,,,4,5,4,4,46780561,4,1,2,0,0,0,0,1,0,1,0,0,0,0,18,0,1,0,,0,14.545455,220,,275,14.545455,220,18.181818,220,18.181818,1444,324,0,0,0,1,0,0,0,0,0,0,0,0
1953,30,3,1,1926,1926,1926,2886,,,,,,,,,,,40,1,12.27,,,4,5,4,4,40602970,7,0,1,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,12.27,160,12.0375,200,9.6300001,160,12.0375,160,18.0375,900,196,0,0,0,0,0,0,1,0,0,0,0,0
1950,33,1,1,1232,1848,2464,2464,,,,,,,,,,,40,2,15.4,,,4,5,4,4,40602970,4,0,1,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,,0,15.4,160,7.6999998,200,9.2399998,160,15.4,160,15.4,1089,256,0,0,0,1,0,0,0,0,0,0,0,0
1945,38,2,,,,,,,,,,,,,,,,,1,,,,,,,,41729880,1,1,,,,,,,,,,,,,17,0,0,0,1,1,,,,,,,,,,1444,289,1,0,0,0,0,0,0,0,0,0,0,0
1945,38,,,,,,,,,,,,,,,,,,1,,,,,,,,45153412,9,1,,,,,,,,,,,,,13,0,1,1,1,1,,,,,,,,,,1444,169,0,0,0,0,0,0,0,0,1,0,0,0
1944,39,2,,,,,,,,,,,,,,,,,2,,,,,,,,41322584,11,1,,,,,,,,,,,,,18,0,0,0,,0,,,,,,,,,,1521,324,0,0,0,0,0,0,0,0,0,0,1,0
1952,32,1,4,1264,1264,1264,1264,,,,,,,,,,,40,2,,,,4,5,4,4,37588731,1,0,2,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,,0,7.9000001,160,7.9000001,200,6.3200002,160,7.9000001,160,7.9000001,1024,121,1,0,0,0,0,0,0,0,0,0,0,0
1952,31,1,1,1039,1039,1039,1039,,,,,,,,,,,40,1,,,,4,5,4,4,47212755,11,0,2,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,1,1,6.4937501,160,6.4937501,200,5.1950002,160,6.4937501,160,6.4937501,961,196,0,0,0,0,0,0,0,0,0,0,1,0
1954,29,1,1,2520,2016,2016,2520,,,,,,,,,,,50,2,,,,4,5,4,4,41113809,6,999,2,0,0,1,0,0,0,0,0,1,0,0,16,0,1,0,,0,12.6,200,12.6,250,8.0640001,200,10.08,200,12.6,841,256,0,0,0,0,0,1,0,0,0,0,0,0
1944,39,2,,,,,,,,,,,,,,,,,1,,,,,,,,45153412,4,0,,,,,,,,,,,,,16,0,1,0,0,0,,,,,,,,,,1521,256,0,0,0,1,0,0,0,0,0,0,0,0
1951,32,1,1,1415,1415,1415,,,,,,,,,,,,40,2,,,,4,5,4,,43986552,9,0,2,0,0,0,1,0,0,1,0,0,0,0,16,0,0,0,,0,8.84375,160,8.84375,200,7.0749998,160,8.84375,,,1024,256,0,0,0,0,0,0,0,0,1,0,0,0
1947,36,1,1,7320,7320,7320,7320,,,,,,,,,,,70,1,,,,4,5,4,4,43602453,8,1,2,0,0,0,0,1,0,1,0,0,0,0,16,0,0,0,1,1,26.142857,280,26.142857,350,20.914286,280,26.142857,280,26.142857,1296,256,0,0,0,0,0,0,0,1,0,0,0,0
1953,30,1,1,2750,2750,2750,2750,,,,,,,,,,,40,2,,,,4,5,4,4,42142150,6,0,2,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,,0,17.1875,160,17.1875,200,13.75,160,17.1875,160,17.1875,900,324,0,0,0,0,0,1,0,0,0,0,0,0
1948,35,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,,,,,,,,,,,,,12,0,1,0,,0,,,,,,,,,,1225,144,0,0,0,0,0,0,0,0,0,0,0,1
1948,35,2,,,,,,,,,,,,,,,,,2,,,,,,,,47779520,10,1,,,,,,,,,,,,,16,0,0,0,,0,,,,,,,,,,1225,256,0,0,0,0,0,0,0,0,0,1,0,0
1952,31,1,1,2400,1920,1920,2400,,,,,,,,,,,40,1,10.26,,,4,5,4,4,41265445,3,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,1,1,10.26,160,15,200,9.6000004,160,12,160,15,961,144,0,0,1,0,0,0,0,0,0,0,0,0
1949,34,1,1,720,900,720,720,,1,,,,,,,,,40,1,4.5,,,4,5,4,4,41265445,5,0,1,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,1,1,4.5,160,4.5,200,4.5,160,4.5,160,4.5,1156,169,0,0,0,0,1,0,0,0,0,0,0,0
1950,33,2,,,,,,,,,,,,,,,,,2,,,,,,,,42969079,2,0,,,,,,,,,,,,,18,0,0,0,,0,,,,,,,,,,1089,324,0,1,0,0,0,0,0,0,0,0,0,0
1953,30,1,1,1750,2187,1750,1750,,1,,,,,,,,,40,2,9.4499998,,,4,5,4,4,36915847,9,0,1,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,,0,9.4499998,160,10.9375,200,10.935,160,10.9375,160,10.9375,900,144,0,0,0,0,0,0,0,0,1,0,0,0
1946,37,1,1,1587,1984,1587,1587,1,1,1,1,,,,,,,45,2,,,,4,5,4,4,44032219,9,1,2,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,,0,8.8166666,180,8.8166666,225,8.8177776,180,8.8166666,180,8.8166666,1369,256,0,0,0,0,0,0,0,0,1,0,0,0
1954,29,,,,,,,,,,,,,,,,,,2,,,,,,,,53539871,5,999,,,,,,,,,,,,,11,1,1,0,,0,,,,,,,,,,841,121,0,0,0,0,1,0,0,0,0,0,0,0
1948,35,2,,,,,,,,,,,,,,,,,2,,,,,,,,44397728,11,1,,,,,,,,,,,,,18,0,0,0,,0,,,,,,,,,,1225,324,0,0,0,0,0,0,0,0,0,0,1,0
1943,40,1,1,800,640,640,800,,,,,,,,,,,49,2,4,,,4,5,4,4,52381861,2,999,1,0,0,0,0,1,0,0,0,0,1,0,13,1,1,0,,0,4,196,4.0816326,245,2.6122448,196,3.2653062,196,4.0816326,1600,169,0,1,0,0,0,0,0,0,0,0,0,0
1949,34,1,3,1960,1960,1960,1960,,,,,,,,,,,36,2,,,,4,5,4,4,41439071,7,0,2,0,0,0,0,0,1,0,0,1,0,0,16,0,1,0,,0,13.611111,144,13.611111,180,10.888889,144,13.611111,144,13.611111,1156,256,0,0,0,0,0,0,1,0,0,0,0,0
1950,33,1,1,150,150,,,,,,,,,,,,,40,2,,,,4,5,,,60850383,10,0,2,0,0,0,0,1,0,1,0,0,0,0,16,0,1,0,,0,.9375,160,.9375,200,.75,,,,,1089,256,0,0,0,0,0,0,0,0,0,1,0,0
1947,36,2,,,,,,,,,,,,,,,,,2,,,,,,,,46131425,5,1,,,,,,,,,,,,,17,0,0,0,,0,,,,,,,,,,1296,289,0,0,0,0,1,0,0,0,0,0,0,0
1953,30,1,1,8333,8333,8333,8333,,,,,,,,,,,60,2,,,,4,5,4,4,41062139,4,1,2,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,,0,34.720833,240,34.720833,300,27.776667,240,34.720833,240,34.720833,900,225,0,0,0,1,0,0,0,0,0,0,0,0
1949,34,1,1,223,278,223,223,,1,,,,,,,,,45,2,,,,4,5,4,4,64133276,7,0,2,0,0,1,0,0,0,0,0,0,0,1,15,1,1,0,,0,1.2388889,180,1.2388889,225,1.2355555,180,1.2388889,180,1.2388889,1156,225,0,0,0,0,0,0,1,0,0,0,0,0
